"","R-01-gw","R-01-R","R-01-S-00-bac","R-02-gw","R-02-R","R-02-S-00-bac","R-03-gw","R-03-R","R-03-S-00-bac","R-03-sn","R-04-gw","R-04-R","R-04-S-00-bac","R-05-gw","R-05-R","R-05-sn","R-06-gw","R-06-sn","R-07-gw","R-07-sn","R-08-gw","R-08-R","R-08-S-00-bac","R-09-gw","R-09-R","R-09-S-00-bac","R-10-gw","R-10-R","R-10-S-00-bac","R-11-gw","R-11-R","R-11-S-00-bac","R-12-gw","R-12-R","R-12-S-00-bac","SL-01-gw","SL-01-R","SL-01-S-00-bac","SL-02-gw","SL-02-R","SL-02-S-00-bac","SL-03-gw","SL-03-R","SL-03-S-00-bac","SL-03-sn","SL-04-gw","SL-04-R","SL-04-S-00-bac","SL-05-gw","SL-05-R","SL-05-sn","SL-06-gw","SL-06-sn","SL-07-gw","SL-07-R","SL-07-sn","SL-08-gw","SL-08-R","SL-08-S-00-bac","SL-09-gw","SL-09-R","SL-09-S-00-bac","SL-10-gw","SL-10-R","SL-10-S-00-bac","SL-11-gw","SL-11-R","SL-11-S-00-bac","SL-12-gw","SL-12-R","SL-12-S-00-bac"
"ASV35275",2,0,6,1,10,4,1,5,0,1,0,26,14,0,52,0,3,0,2,0,0,32,2,8,12,11,0,0,8,8,3,2,0,0,1,2,2,0,2,8,0,0,4,0,1,2,24,1,0,33,0,7,0,0,14,27,0,28,2,6,12,2,0,0,1,0,7,6,0,0,0
"ASV35276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"ASV35277",0,0,0,0,3,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,10,0,1,1,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ASV35279",0,0,0,0,5,2,0,1,2,0,0,1,4,0,3,1,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,10,0,0,0,0,5,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0
"ASV35280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2,0,0,1,0,0,1
"ASV35281",0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35282",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35288",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35289",0,0,0,0,0,0,0,0,0,0,0,5,5,0,12,3,0,0,1,2,0,17,0,1,1,0,0,2,2,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0,8,0,0,14,0,0,0,0,8,0,0,7,10,0,0,0,0,1,0,0,1,0,0,0,3
"ASV35290",0,0,3,3,2,5,0,1,4,2,0,21,12,0,43,1,0,0,7,7,0,34,4,25,4,14,0,0,14,1,0,4,0,0,16,0,1,1,0,6,0,0,0,2,0,0,5,0,0,9,0,0,0,0,7,5,0,2,6,3,0,1,0,1,0,0,4,0,0,0,1
"ASV35292",1,0,2,0,3,0,0,0,0,3,0,11,1,0,18,4,1,0,2,0,0,9,1,1,4,5,0,2,0,0,1,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,14,0,0,0,0,4,0,0,1,0,0,4,0,0,0,0
"ASV35297",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,1,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35299",0,0,0,0,4,0,0,7,0,0,0,12,2,0,15,1,0,0,0,0,0,23,0,1,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,14,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0
"ASV35303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35304",0,0,0,0,2,0,0,0,1,0,0,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ASV35305",0,0,0,0,2,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ASV35308",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ASV35310",0,0,5,0,0,4,0,0,3,1,0,2,11,0,1,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35312",2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,1,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"ASV35313",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,47,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,0,7
"ASV35314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35316",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,12,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35318",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,10,15,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"ASV35322",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,0,6,0,0,1
"ASV35323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0
"ASV35327",0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,3,0,2,5,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,2,0,0,3,0,5,0,2,0,1,2,0,5,0,0,7,0,0,4,1,0,7,2,0,9,0,1,17,0,0,9
"ASV35329",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,3,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,1,3,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3
"ASV35330",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0
"ASV35334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35342",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"ASV35348",0,1,0,0,2,3,0,0,1,2,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,1,0,0,2
"ASV35353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0
"ASV35359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"ASV35361",0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,173,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,144,0,0,3,0,0,0,0
"ASV35362",0,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,3,0,0,237,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,161,0,0,345,0,0,38,0,0,0,0
"ASV35363",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,33,0,0,7,0,0,9,0
"ASV35364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35372",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"ASV35375",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"ASV35376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
"ASV35378",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ASV35391",0,0,7,0,0,1,0,0,5,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35403",0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35404",0,0,7,0,0,0,0,0,4,1,0,0,15,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,1,0,0,0,0
"ASV35423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
"ASV35424",0,0,45,0,1,14,0,10,6,2,0,5,86,0,10,0,0,0,0,1,0,8,11,0,3,17,0,0,23,0,2,39,0,0,6,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,3
"ASV35426",0,0,18,0,1,6,0,0,5,7,0,0,47,0,74,0,0,0,2,0,0,2,16,0,0,19,0,1,18,0,1,17,0,0,9,0,0,1,0,3,2,0,0,11,0,0,0,1,0,0,0,0,0,0,3,0,0,1,1,0,1,1,0,0,4,0,1,2,0,0,3
"ASV35429",0,0,12,0,0,6,0,0,0,3,0,0,33,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,7,0,0,9,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35437",0,0,0,0,1,0,0,0,0,0,0,2,0,0,12,1,0,0,2,3,0,0,1,0,2,0,0,0,2,0,0,1,0,0,2,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,9,0,0,2,0,0,4,0,0,0,0,0,0
"ASV35438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,5,0,0,2,0,0,6
"ASV35441",0,0,6,0,0,3,0,0,7,2,0,0,9,0,2,0,0,0,0,0,0,0,9,0,0,16,0,2,29,0,0,9,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35447",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35459",0,0,42,0,0,16,0,0,20,5,0,0,5,0,0,0,0,0,0,2,0,1,18,0,0,4,0,0,8,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35460",0,0,25,0,0,7,0,3,9,3,0,0,6,0,5,0,0,0,1,0,0,6,8,2,2,4,0,3,6,0,0,7,0,0,10,0,1,2,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,5,11,1,0,0,3,0,0,1,0,0,0,0,0,2
"ASV35485",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35486",0,0,5,0,0,7,0,0,6,3,0,0,15,0,0,1,0,0,2,0,0,2,7,0,0,7,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,4
"ASV35487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35499",0,0,1,0,2,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,3,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35504",0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,2,1,0,3,5,0,4,7,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35508",0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,3,0,0,0,3,0,1,10,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35511",0,0,5,0,1,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,5,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0
"ASV35519",0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,1,4,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5,0,1,2,0,0,4
"ASV35521",0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,1,4,0,0,9,0,0,7,0,1,16,0,0,3,0,0,1,0,0,4,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,8,0,5,8,0,0,17
"ASV35522",0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,2,0,3,0,1,11,0,0,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,2
"ASV35523",15,0,0,7,0,0,0,0,0,0,0,0,0,0,0,16,1,8,11,20,0,1,3,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,12,0,0,2,1,0,2,1,0,0,2,0,2,0,4,26,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0
"ASV35528",0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,10,0,1,18,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
"ASV35529",0,0,0,0,0,0,0,10,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
"ASV35530",0,6,4,0,1,4,0,1,2,2,0,1,10,0,19,0,0,0,0,0,0,10,1,0,7,3,0,15,13,0,1,6,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0
"ASV35531",0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35532",0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,1,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,3,0,5,0,0,0,8
"ASV35534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,19,0,3,4,0,0,11
"ASV35535",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35536",0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,12,0,0,7,0,0,11
"ASV35537",0,3,10,0,1,0,0,0,5,3,0,1,24,0,6,1,0,0,0,0,0,2,6,0,0,3,0,1,8,0,1,9,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,5,0,0,2,0,0,2,0,0,0,0,0,0,0
"ASV35538",0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"ASV35541",0,17,0,0,1,0,0,4,0,0,0,0,0,0,21,1,0,0,0,0,0,1,0,0,9,0,0,19,5,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35544",0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35546",0,8,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0
"ASV35626",13,1,13,47,13,24,91,0,5,8,2,9,58,3,23,2,16,1,1,0,0,8,61,10,5,49,0,11,70,254,17,47,0,0,20,48,0,32,92,3,30,32,0,19,3,15,0,33,87,2,0,31,1,3,6,0,0,7,45,10,0,39,54,5,167,12,84,98,0,0,52
"ASV35627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"ASV35629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35632",0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV35637",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,4,1,0,1,0,0,0,4,0,0,2,0,0,2,0,2,2,0,0,4,4,0,0,0,3,0,4,0,0,1,0,0,0
"ASV35638",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0
"ASV35639",0,0,0,0,2,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,8,1,2,5,0,0,0,0,0,9,4,0,6,0,0,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0,2,4,0,34,0,4,16,0,0,20
